Contract Name,Type,Put/Call,Status,Maturity (Day),Maturity (BDay),Maturity (Year),Contract Size,Strike,Last Price,Open Price,High Price,Low Price,Close Price,Open Interest,Volume,Turnover,Implied Vol,Premium,Delta,Gamma,Vega,Theta,Rho
US.IBM210702C152500,AMERICAN,Call,NORMAL,4,5,0.01984126984126984,100.0,152.5,0.12,0.11,0.12,0.09,0.11,322,44,481.0,17.795,3.936,0.078,0.038,0.032,-0.035,0.002
US.IBM210702C155000,AMERICAN,Call,NORMAL,4,5,0.01984126984126984,100.0,155.0,0.1,0.09,0.1,0.02,0.08,281,32,256.0,20.799,5.625,0.041,0.019,0.019,-0.025,0.001
US.IBM210702C157500,AMERICAN,Call,NORMAL,4,5,0.01984126984126984,100.0,157.5,0.07,0.07,0.07,0.07,0.1,210,10,70.0,24.719,7.307,0.029,0.012,0.014,-0.022,0.0
US.IBM210702C160000,AMERICAN,Call,NORMAL,4,5,0.01984126984126984,100.0,160.0,0.05,0.05,0.06,0.05,0.06,314,9,50.0,28.419,8.996,0.022,0.008,0.011,-0.02,0.0
US.IBM210702C162500,AMERICAN,Call,NORMAL,4,5,0.01984126984126984,100.0,162.5,0.04,0.04,0.04,0.04,0.05,108,1,4.0,31.642,10.691,0.016,0.005,0.009,-0.017,0.0
US.IBM210702C165000,AMERICAN,Call,NORMAL,4,5,0.01984126984126984,100.0,165.0,0.03,0.04,0.04,0.03,0.04,133,18,64.0,34.332,12.387,0.011,0.004,0.006,-0.014,0.0
US.IBM210702C167500,AMERICAN,Call,NORMAL,4,5,0.01984126984126984,100.0,167.5,0.04,0.04,0.0,0.0,0.04,156,0,0.0,41.351,14.096,0.017,0.004,0.009,-0.024,0.0
US.IBM210702C170000,AMERICAN,Call,NORMAL,4,5,0.01984126984126984,100.0,170.0,0.03,0.03,0.03,0.03,0.03,60,1,3.0,42.61,15.792,0.011,0.003,0.006,-0.017,0.0
US.IBM210702C172500,AMERICAN,Call,NORMAL,4,5,0.01984126984126984,100.0,172.5,0.04,0.04,0.0,0.0,0.04,159,0,0.0,47.054,17.502,0.011,0.002,0.006,-0.019,0.0
US.IBM210702C175000,AMERICAN,Call,NORMAL,4,5,0.01984126984126984,100.0,175.0,0.03,0.03,0.0,0.0,0.03,233,0,0.0,48.904,19.197,0.008,0.002,0.005,-0.015,0.0
US.IBM210702C180000,AMERICAN,Call,NORMAL,4,5,0.01984126984126984,100.0,180.0,0.04,0.04,0.0,0.0,0.04,25,0,0.0,51.574,22.609,0.004,0.001,0.002,-0.009,0.0
US.IBM210702C185000,AMERICAN,Call,NORMAL,4,5,0.01984126984126984,100.0,185.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,62.141,25.987,0.006,0.001,0.004,-0.016,0.0
US.IBM210702P90000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,90.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,113.22,38.708,-0.001,0.0,0.0,-0.004,0.0
US.IBM210702P95000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,142.478,35.303,-0.015,0.001,0.008,-0.071,0.0
US.IBM210702P100000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,136.241,31.898,-0.022,0.001,0.011,-0.096,0.0
US.IBM210702P105000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,105.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,97.007,28.493,-0.008,0.001,0.004,-0.026,0.0
US.IBM210702P110000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,110.0,0.3,0.3,0.0,0.0,0.3,4,0,0.0,108.757,25.292,-0.03,0.002,0.015,-0.099,-0.001
US.IBM210702P115000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,115.0,0.02,0.02,0.0,0.0,0.02,61,0,0.0,64.086,21.697,-0.004,0.0,0.002,-0.008,0.0
US.IBM210702P120000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,120.0,0.15,0.15,0.0,0.0,0.15,5,0,0.0,71.125,18.38,-0.024,0.003,0.012,-0.052,0.0
US.IBM210702P125000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,125.0,0.05,0.05,0.0,0.0,0.05,58,0,0.0,49.533,14.907,-0.012,0.003,0.007,-0.018,0.0
US.IBM210702P129000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,129.0,0.03,0.03,0.0,0.0,0.03,114,0,0.0,38.223,12.169,-0.01,0.003,0.005,-0.01,0.0
US.IBM210702P130000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,130.0,0.03,0.03,0.03,0.03,0.04,378,3,9.0,36.201,11.488,-0.01,0.003,0.006,-0.01,0.0
US.IBM210702P131000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,131.0,0.29,0.29,0.0,0.0,0.29,4,0,0.0,38.7,10.984,-0.021,0.006,0.011,-0.023,0.0
US.IBM210702P132000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,132.0,0.05,0.05,0.0,0.0,0.05,14,0,0.0,34.637,10.14,-0.017,0.005,0.009,-0.016,0.0
US.IBM210702P133000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,133.0,0.09,0.09,0.0,0.0,0.09,55,0,0.0,34.694,9.486,-0.025,0.007,0.012,-0.024,0.0
US.IBM210702P134000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,134.0,0.09,0.09,0.0,0.0,0.09,29,0,0.0,33.512,8.805,-0.031,0.009,0.015,-0.027,-0.001
US.IBM210702P135000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,135.0,0.04,0.06,0.06,0.04,0.08,57,23,132.0,28.305,8.09,-0.021,0.008,0.011,-0.015,0.0
US.IBM210702P136000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,136.0,0.05,0.08,0.08,0.05,0.1,52,3,21.0,26.168,7.416,-0.023,0.009,0.011,-0.015,0.0
US.IBM210702P137000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,137.0,0.14,0.14,0.14,0.14,0.13,54,10,140.0,24.795,6.796,-0.028,0.011,0.014,-0.017,0.0
US.IBM210702P138000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,138.0,0.07,0.07,0.07,0.07,0.16,118,1,7.0,23.231,6.067,-0.034,0.014,0.016,-0.02,-0.001
US.IBM210702P139000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,139.0,0.09,0.09,0.09,0.09,0.17,190,3,27.0,22.02,5.4,-0.045,0.019,0.02,-0.024,-0.001
US.IBM210702P140000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,140.0,0.1,0.21,0.21,0.1,0.21,359,28,391.0,20.523,4.726,-0.056,0.025,0.024,-0.027,-0.001
US.IBM210702P141000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,141.0,0.13,0.21,0.21,0.11,0.3,233,21,311.0,17.299,4.065,-0.055,0.029,0.024,-0.022,-0.001
US.IBM210702P142000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,142.0,0.19,0.36,0.36,0.19,0.36,190,324,7310.0,17.786,3.425,-0.099,0.044,0.037,-0.037,-0.003
US.IBM210702P143000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,143.0,0.25,0.49,0.58,0.25,0.47,523,91,3797.0,16.555,2.785,-0.137,0.06,0.047,-0.044,-0.004
US.IBM210702P144000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,144.0,0.52,0.69,0.84,0.43,0.69,165,209,10175.0,16.098,2.288,-0.203,0.079,0.061,-0.057,-0.006
US.IBM210702P145000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,145.0,0.58,1.11,1.22,0.55,1.02,207,248,23267.0,13.849,1.648,-0.266,0.108,0.071,-0.057,-0.008
US.IBM210702P146000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,146.0,0.9,1.71,1.78,0.78,1.53,172,115,13115.0,14.121,1.184,-0.388,0.124,0.083,-0.069,-0.012
US.IBM210702P147000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,147.0,1.36,2.19,2.36,1.3,2.2,226,87,15234.0,14.636,0.817,-0.515,0.125,0.086,-0.075,-0.016
US.IBM210702P148000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,148.0,2.19,3.01,3.11,2.19,2.99,243,100,24612.0,14.996,0.701,-0.633,0.115,0.082,-0.072,-0.02
US.IBM210702P149000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,149.0,3.52,3.85,3.85,3.52,4.45,110,4,1441.0,15.258,0.926,-0.736,0.098,0.071,-0.063,-0.024
US.IBM210702P150000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,150.0,3.88,4.36,4.36,3.88,4.8,332,66,27368.0,15.721,0.49,-0.816,0.078,0.058,-0.053,-0.027
US.IBM210702P152500,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,152.5,7.53,7.53,0.0,0.0,7.53,82,0,0.0,19.383,1.273,-0.903,0.04,0.037,-0.041,-0.03
US.IBM210702P155000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,155.0,8.38,8.38,0.0,0.0,8.38,8,0,0.0,0.0,0.149,0.0,0.0,0.0,0.0,0.0
US.IBM210702P157500,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,157.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,26.531,-7.259,-0.96,0.014,0.018,-0.026,-0.033
US.IBM210702P160000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,160.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,31.29,-8.962,-0.965,0.011,0.016,-0.027,-0.034
US.IBM210702P162500,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,162.5,15.6,15.6,0.0,0.0,15.6,1,0,0.0,42.181,-0.04,-0.943,0.012,0.024,-0.06,-0.034
US.IBM210702P165000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,165.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,43.43,-12.367,-0.962,0.008,0.018,-0.044,-0.035
US.IBM210702P167500,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,167.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-14.069,0.0,0.0,0.0,0.0,0.0
US.IBM210702P170000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,170.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,50.601,-15.772,-0.972,0.005,0.014,-0.039,-0.036
US.IBM210702P172500,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,172.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,59.556,-17.474,-0.962,0.006,0.017,-0.061,-0.036
US.IBM210702P175000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,175.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,66.556,-19.177,-0.957,0.006,0.019,-0.076,-0.037
US.IBM210702P180000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,180.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,64.163,-22.582,-0.981,0.003,0.009,-0.034,-0.039
US.IBM210702P185000,AMERICAN,Put,NORMAL,4,5,0.01984126984126984,100.0,185.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,71.372,-25.987,-0.983,0.002,0.009,-0.035,-0.04
US.IBM210709C105000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,105.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-28.493,0.0,0.0,0.0,0.0,0.0
US.IBM210709C110000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,110.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-25.088,0.0,0.0,0.0,0.0,0.0
US.IBM210709C115000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,115.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-21.683,0.0,0.0,0.0,0.0,0.0
US.IBM210709C120000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,120.0,25.34,25.34,0.0,0.0,25.34,6,0,0.0,0.0,-1.021,0.0,0.0,0.0,0.0,0.0
US.IBM210709C125000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,125.0,21.75,21.75,0.0,0.0,21.75,5,0,0.0,0.0,-0.061,0.0,0.0,0.0,0.0,0.0
US.IBM210709C129000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,129.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,36.268,-12.149,0.963,0.007,0.023,-0.028,0.05
US.IBM210709C130000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,130.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-11.468,0.0,0.0,0.0,0.0,0.0
US.IBM210709C131000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,131.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-10.787,0.0,0.0,0.0,0.0,0.0
US.IBM210709C132000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,132.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,27.551,-10.106,0.973,0.007,0.018,-0.016,0.052
US.IBM210709C133000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,133.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,-9.425,0.0,0.0,0.0,0.0,0.0
US.IBM210709C134000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,134.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,17.967,-8.744,0.994,0.002,0.004,-0.002,0.054
US.IBM210709C135000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,135.0,11.2,11.2,0.0,0.0,11.2,1,0,0.0,28.362,-0.435,0.931,0.015,0.038,-0.036,0.051
US.IBM210709C136000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,136.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,18.119,-7.382,0.982,0.007,0.012,-0.007,0.054
US.IBM210709C137000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,137.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,19.283,-6.701,0.963,0.013,0.023,-0.015,0.054
US.IBM210709C138000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,138.0,6.5,6.5,0.0,0.0,6.5,5,0,0.0,20.046,-1.593,0.938,0.019,0.035,-0.023,0.053
US.IBM210709C139000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,139.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,24.509,-5.339,0.87,0.028,0.062,-0.05,0.049
US.IBM210709C140000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,140.0,6.95,6.95,0.0,0.0,6.95,32,0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.0
US.IBM210709C141000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,141.0,5.26,5.26,0.0,0.0,5.26,15,0,0.0,16.87,-0.394,0.885,0.037,0.056,-0.031,0.051
US.IBM210709C142000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,142.0,4.3,4.25,4.3,4.2,4.41,38,5,2125.0,16.953,-0.367,0.839,0.047,0.071,-0.04,0.048
US.IBM210709C143000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,143.0,3.3,3.3,0.0,0.0,3.3,29,0,0.0,16.41,-0.367,0.791,0.058,0.084,-0.046,0.046
US.IBM210709C144000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,144.0,2.88,2.73,2.88,2.73,2.57,50,10,2813.0,15.127,0.027,0.742,0.07,0.095,-0.047,0.043
US.IBM210709C145000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,145.0,2.75,1.99,2.77,1.99,2.15,165,26,6805.0,14.977,0.619,0.666,0.08,0.107,-0.053,0.039
US.IBM210709C146000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,146.0,2.1,1.76,2.1,1.63,1.58,124,79,14244.0,14.398,0.858,0.583,0.09,0.115,-0.055,0.034
US.IBM210709C147000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,147.0,1.55,1.04,1.55,1.04,0.96,224,44,5561.0,14.655,1.164,0.491,0.091,0.118,-0.057,0.029
US.IBM210709C148000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,148.0,1.12,0.82,1.12,0.79,0.86,411,21,1843.0,14.52,1.552,0.4,0.089,0.115,-0.055,0.024
US.IBM210709C149000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,149.0,0.7,0.6,0.7,0.49,0.52,79,23,1404.0,14.25,1.947,0.311,0.083,0.106,-0.05,0.018
US.IBM210709C150000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,150.0,0.52,0.43,0.57,0.39,0.47,627,182,8109.0,14.824,2.506,0.244,0.071,0.094,-0.046,0.014
US.IBM210709C152500,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,152.5,0.23,0.22,0.26,0.22,0.21,1352,23,528.0,15.702,4.011,0.12,0.043,0.06,-0.031,0.007
US.IBM210709C155000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,155.0,0.15,0.15,0.15,0.15,0.16,148,6,90.0,17.39,5.659,0.064,0.024,0.038,-0.022,0.003
US.IBM210709C157500,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,157.5,0.12,0.12,0.12,0.12,0.22,52,17,204.0,18.987,7.341,0.036,0.014,0.024,-0.015,0.002
US.IBM210709C160000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,160.0,0.08,0.08,0.0,0.0,0.08,159,0,0.0,23.517,9.016,0.038,0.011,0.025,-0.019,0.002
US.IBM210709C162500,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,162.5,0.1,0.1,0.0,0.0,0.1,35,0,0.0,28.724,10.732,0.043,0.01,0.027,-0.026,0.002
US.IBM210709C165000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,165.0,0.07,0.07,0.07,0.07,0.08,110,25,175.0,30.67,12.414,0.032,0.008,0.022,-0.022,0.001
US.IBM210709C167500,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,167.5,0.06,0.06,0.0,0.0,0.06,281,0,0.0,32.844,14.11,0.026,0.006,0.018,-0.019,0.001
US.IBM210709C170000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,170.0,0.05,0.05,0.05,0.05,0.08,152,27,135.0,32.672,15.806,0.014,0.003,0.011,-0.012,0.0
US.IBM210709C172500,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,172.5,0.07,0.07,0.07,0.07,0.03,82,52,364.0,37.126,17.522,0.017,0.004,0.013,-0.016,0.001
US.IBM210709C175000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,175.0,0.03,0.03,0.0,0.0,0.03,189,0,0.0,42.963,19.197,0.024,0.004,0.017,-0.024,0.001
US.IBM210709C180000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,180.0,0.03,0.03,0.0,0.0,0.03,167,0,0.0,45.719,22.602,0.015,0.002,0.011,-0.018,0.0
US.IBM210709C185000,AMERICAN,Call,NORMAL,11,10,0.03968253968253968,100.0,185.0,0.07,0.07,0.0,0.0,0.07,155,0,0.0,52.585,26.035,0.017,0.002,0.012,-0.022,0.001
US.IBM210709P105000,AMERICAN,Put,NORMAL,11,10,0.03968253968253968,100.0,105.0,0.05,0.05,0.0,0.0,0.05,1,0,0.0,69.351,28.527,-0.007,0.0,0.005,-0.01,0.0
US.IBM210709P110000,AMERICAN,Put,NORMAL,11,10,0.03968253968253968,100.0,110.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,94.108,25.088,-0.053,0.003,0.032,-0.098,-0.003
US.IBM210709P115000,AMERICAN,Put,NORMAL,11,10,0.03968253968253968,100.0,115.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,71.182,21.683,-0.038,0.003,0.024,-0.055,-0.002
US.IBM210709P120000,AMERICAN,Put,NORMAL,11,10,0.03968253968253968,100.0,120.0,0.13,0.13,0.0,0.0,0.13,2,0,0.0,50.792,18.366,-0.022,0.003,0.015,-0.023,-0.001
US.IBM210709P125000,AMERICAN,Put,NORMAL,11,10,0.03968253968253968,100.0,125.0,0.1,0.1,0.0,0.0,0.1,6,0,0.0,40.149,14.941,-0.021,0.004,0.015,-0.017,-0.001
US.IBM210709P129000,AMERICAN,Put,NORMAL,11,10,0.03968253968253968,100.0,129.0,0.19,0.19,0.0,0.0,0.19,7,0,0.0,32.501,12.278,-0.022,0.005,0.016,-0.013,-0.001
